BraTS21ID,Model,Channels,Tumor regions,Dice score,HD95
BraTS2021_01217,MEncodnnUnet,4 channels,TC,0.8735873103141785,8.94427190999916
BraTS2021_01389,MEncodnnUnet,4 channels,TC,0.9809697270393372,1.0
BraTS2021_00332,MEncodnnUnet,4 channels,TC,0.9523940086364746,1.4142135623730951
BraTS2021_00830,MEncodnnUnet,4 channels,TC,0.9721993803977966,1.0
BraTS2021_01317,MEncodnnUnet,4 channels,TC,0.9806914329528809,1.4142135623730951
BraTS2021_00724,MEncodnnUnet,4 channels,TC,0.9727184176445007,1.4142135623730951
BraTS2021_01208,MEncodnnUnet,4 channels,TC,0.8750981688499451,1.4142135623730951
BraTS2021_01102,MEncodnnUnet,4 channels,TC,0.9674586057662964,1.0
BraTS2021_01321,MEncodnnUnet,4 channels,TC,0.9784809350967407,1.0
BraTS2021_00626,MEncodnnUnet,4 channels,TC,0.9692360758781433,1.0
BraTS2021_00089,MEncodnnUnet,4 channels,TC,0.9796311259269714,1.0
BraTS2021_01192,MEncodnnUnet,4 channels,TC,0.1770596206188202,24.020824298928627
BraTS2021_01446,MEncodnnUnet,4 channels,TC,0.9088369011878967,4.898979485566356
BraTS2021_00729,MEncodnnUnet,4 channels,TC,0.9846249222755432,1.0
BraTS2021_01525,MEncodnnUnet,4 channels,TC,0.8628915548324585,13.379088160259652
BraTS2021_00081,MEncodnnUnet,4 channels,TC,0.9804779291152954,1.0
BraTS2021_01125,MEncodnnUnet,4 channels,TC,0.9799842238426208,1.4142135623730951
BraTS2021_01279,MEncodnnUnet,4 channels,TC,0.8883321285247803,1.4142135623730951
BraTS2021_00551,MEncodnnUnet,4 channels,TC,0.971933126449585,1.0
BraTS2021_00690,MEncodnnUnet,4 channels,TC,0.9376471042633057,2.449489742783178
BraTS2021_00300,MEncodnnUnet,4 channels,TC,0.9722731113433838,1.7320508075688772
BraTS2021_00481,MEncodnnUnet,4 channels,TC,0.972989559173584,1.0
BraTS2021_01301,MEncodnnUnet,4 channels,TC,0.9771934747695923,1.0
BraTS2021_01570,MEncodnnUnet,4 channels,TC,0.9850375652313232,1.0
BraTS2021_01150,MEncodnnUnet,4 channels,TC,0.9018808007240295,4.123105625617661
BraTS2021_01169,MEncodnnUnet,4 channels,TC,0.5261355638504028,14.071247279470288
BraTS2021_01618,MEncodnnUnet,4 channels,TC,0.9813070297241211,1.4142135623730951
BraTS2021_00051,MEncodnnUnet,4 channels,TC,0.9837760329246521,1.0
BraTS2021_00479,MEncodnnUnet,4 channels,TC,0.9847930073738098,1.0
BraTS2021_00501,MEncodnnUnet,4 channels,TC,0.9237288236618042,3.0
BraTS2021_01527,MEncodnnUnet,4 channels,TC,0.9322429299354553,2.449489742783178
BraTS2021_01161,MEncodnnUnet,4 channels,TC,0.9864187240600586,1.0
BraTS2021_01182,MEncodnnUnet,4 channels,TC,0.6164032220840454,11.417073362935252
BraTS2021_01328,MEncodnnUnet,4 channels,TC,0.8858833909034729,7.4999446889786
BraTS2021_00561,MEncodnnUnet,4 channels,TC,0.9862809777259827,1.0
BraTS2021_01544,MEncodnnUnet,4 channels,TC,0.9789751172065735,1.0
BraTS2021_01455,MEncodnnUnet,4 channels,TC,0.9543156623840332,2.0
BraTS2021_01543,MEncodnnUnet,4 channels,TC,0.9760530591011047,2.23606797749979
BraTS2021_01171,MEncodnnUnet,4 channels,TC,0.9636471271514893,1.7320508075688772
BraTS2021_00211,MEncodnnUnet,4 channels,TC,0.9894028306007385,1.0
BraTS2021_01103,MEncodnnUnet,4 channels,TC,0.8927746415138245,3.605551275463989
BraTS2021_01011,MEncodnnUnet,4 channels,TC,0.9600180983543396,1.4142135623730951
BraTS2021_00756,MEncodnnUnet,4 channels,TC,0.9731172919273376,1.4142135623730951
BraTS2021_01615,MEncodnnUnet,4 channels,TC,0.8990042805671692,1.4142135623730951
BraTS2021_01077,MEncodnnUnet,4 channels,TC,0.52173912525177,4.548582194172181
BraTS2021_01120,MEncodnnUnet,4 channels,TC,0.9870116710662842,1.0
BraTS2021_01577,MEncodnnUnet,4 channels,TC,0.9868494272232056,1.0
BraTS2021_00491,MEncodnnUnet,4 channels,TC,0.9639937281608582,1.0
BraTS2021_01184,MEncodnnUnet,4 channels,TC,0.9056454300880432,3.3166247903554
BraTS2021_01048,MEncodnnUnet,4 channels,TC,0.944851815700531,2.449489742783178
BraTS2021_01305,MEncodnnUnet,4 channels,TC,0.9906582236289978,1.0
BraTS2021_00062,MEncodnnUnet,4 channels,TC,0.9793322682380676,1.0
BraTS2021_01047,MEncodnnUnet,4 channels,TC,0.924460232257843,3.0
BraTS2021_01191,MEncodnnUnet,4 channels,TC,0.9266720414161682,3.605551275463989
BraTS2021_00286,MEncodnnUnet,4 channels,TC,0.9352470636367798,16.12442570152298
BraTS2021_00118,MEncodnnUnet,4 channels,TC,0.9787721037864685,1.0
