"template","docked","uniprot_id","rmsd","template_HeavyAtomCount","template_NHOHCount","template_NOCount","template_RingCount","template_NumHAcceptors","template_NumHDonors","template_NumHeteroAtoms","template_NumRotatableBonds","docked_HeavyAtomCount","docked_NHOHCount","docked_NOCount","docked_RingCount","docked_NumHAcceptors","docked_NumHDonors","docked_NumHeteroAtoms","docked_NumRotatableBonds","mcs_HeavyAtomCount","mcs_NOCount","mcs_RingCount","mcs_NumHeteroAtoms","mcs_template_NHOHCount","mcs_docked_NHOHCount","mcs_template_NumHAcceptors","mcs_docked_NumHAcceptors","mcs_template_NumHDonors","mcs_docked_NumHDonors","mcs_template_NumRotatableBonds","mcs_docked_NumRotatableBonds","ec_tanimoto_similarity","fc_tanimoto_similarity"
"1AFE_ALZ","1SL3_170","P00734",8.407,24,4,7,2,5,3,7,10,37,2,12,4,10,2,16,9,9,4,0,4,1,1,2,3,1,1,2,2,0.106598984771574,0.135416666666667
"1AFE_ALZ","1ZGV_501","P00734",7.936,24,4,7,2,5,3,7,10,24,2,6,3,6,2,7,6,7,0,1,0,0,0,0,0,0,0,1,0,0.0943396226415094,0.152317880794702
"1AFE_ALZ","3SHC_B01","P00734",1.669,24,4,7,2,5,3,7,10,27,3,6,3,4,2,7,7,10,4,1,4,1,1,2,2,1,1,2,2,0.333333333333333,0.352941176470588
"1AFE_ALZ","2ZGB_21U","P00734",1.723,24,4,7,2,5,3,7,10,24,3,5,2,3,2,6,7,10,4,1,4,1,1,2,2,1,1,2,2,0.28030303030303,0.362903225806452
"1AFE_ALZ","5AHG_Y4L","P00734",7.989,24,4,7,2,5,3,7,10,14,1,4,1,2,1,6,3,6,0,1,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.181818181818182
"1AFE_ALZ","3DHK_23U","P00734",2.79,24,4,7,2,5,3,7,10,33,3,5,4,3,2,6,8,10,4,1,4,1,1,2,2,1,1,2,2,0.263803680981595,0.30379746835443
"1AFE_ALZ","1YPE_UIP","P00734",6.722,24,4,7,2,5,3,7,10,33,3,7,6,5,2,7,5,8,2,0,2,0,0,1,1,0,0,2,2,0.125,0.210526315789474
"1AFE_ALZ","1NZQ_162","P00734",6.297,24,4,7,2,5,3,7,10,33,6,10,3,7,5,10,11,10,4,1,4,1,1,2,3,1,1,2,2,0.162790697674419,0.242236024844721
"1AFE_ALZ","1K21_IGN","P00734",7.906,24,4,7,2,5,3,7,10,31,7,10,2,5,6,10,13,10,4,0,4,1,1,2,2,1,1,2,2,0.181818181818182,0.203703703703704
"1AFE_ALZ","4UD9_FQI","P00734",9.269,24,4,7,2,5,3,7,10,9,2,2,1,2,1,4,1,7,2,0,2,1,1,1,1,1,1,1,1,0.0865384615384615,0.0970873786407767
"1AFE_ALZ","2C93_C4M","P00734",6.558,24,4,7,2,5,3,7,10,27,4,6,2,5,3,7,8,9,1,0,1,0,0,1,1,0,0,3,1,0.173333333333333,0.266187050359712
"1AFE_ALZ","1OYT_FSN","P00734",11.85,24,4,7,2,5,3,7,10,30,4,6,5,3,2,7,4,8,2,0,2,0,0,1,1,0,0,2,1,0.136094674556213,0.215189873417722
"1AFE_ALZ","2ZDV_37U","P00734",1.795,24,4,7,2,5,3,7,10,27,3,5,3,3,2,6,7,10,4,1,4,1,1,2,2,1,1,2,2,0.333333333333333,0.352941176470588
"1AFE_ALZ","4UDW_N6L","P00734",4.228,24,4,7,2,5,3,7,10,28,3,5,3,3,2,7,7,10,4,1,4,1,1,2,2,1,1,2,2,0.326241134751773,0.345323741007194
"1AFE_ALZ","1GHV_120","P00734",12.164,24,4,7,2,5,3,7,10,19,6,6,3,2,4,6,2,9,3,0,3,1,2,1,1,1,2,2,1,0.0839160839160839,0.107142857142857
"1AFE_ALZ","3SI4_B04","P00734",1.052,24,4,7,2,5,3,7,10,27,3,6,3,3,2,6,7,10,4,1,4,1,1,2,2,1,1,2,2,0.333333333333333,0.362962962962963
"1AFE_ALZ","1GHW_BMZ","P00734",12.151,24,4,7,2,5,3,7,10,19,6,5,3,2,4,5,2,8,2,0,2,1,2,0,0,1,2,2,1,0.099290780141844,0.123188405797101
"1AFE_ALZ","1MU6_CDA","P00734",4.629,24,4,7,2,5,3,7,10,31,2,8,3,7,2,11,8,9,4,0,4,1,1,2,3,1,1,2,2,0.126436781609195,0.146198830409357
"1AFE_ALZ","1O0D_163","P00734",8.21,24,4,7,2,5,3,7,10,33,6,10,3,7,5,10,11,10,4,1,4,1,1,2,3,1,1,2,2,0.162790697674419,0.242236024844721
"1AFE_ALZ","5AFZ_UET","P00734",12.493,24,4,7,2,5,3,7,10,36,6,9,3,5,5,10,12,8,3,0,3,1,2,1,1,1,2,1,4,0.177777777777778,0.204545454545455
"1AFE_ALZ","1YPJ_UIB","P00734",6.793,24,4,7,2,5,3,7,10,33,3,7,5,5,2,7,5,8,2,0,2,0,0,1,1,0,0,2,2,0.0923913043478261,0.203592814371257
"1AFE_ALZ","1WBG_L03","P00734",7.503,24,4,7,2,5,3,7,10,14,1,3,2,3,1,5,2,8,2,0,2,2,0,1,2,2,0,3,1,0.0546875,0.0975609756097561
"1AFE_ALZ","2CN0_F25","P00734",11.348,24,4,7,2,5,3,7,10,32,4,5,5,4,2,8,5,8,2,0,2,0,0,1,1,0,0,2,2,0.119318181818182,0.208588957055215
"1AFE_ALZ","2ZFP_19U","P00734",2.224,24,4,7,2,5,3,7,10,22,3,5,2,3,2,6,6,10,4,1,4,1,1,2,2,1,1,2,2,0.293650793650794,0.369747899159664
"1AFE_ALZ","6ROT_KDQ","P00734",6.645,24,4,7,2,5,3,7,10,32,3,8,3,5,3,10,10,10,4,1,4,1,1,2,2,1,1,2,2,0.315789473684211,0.333333333333333
"1AFE_ALZ","1T4V_14A","P00734",8.445,24,4,7,2,5,3,7,10,27,4,7,2,4,3,8,12,8,2,0,2,0,0,1,1,0,0,2,3,0.138364779874214,0.265734265734266
"1AFE_ALZ","2C8Y_C3M","P00734",8.623,24,4,7,2,5,3,7,10,26,4,5,3,4,3,6,7,8,1,0,1,0,1,1,1,0,1,2,3,0.16025641025641,0.214765100671141
"1AFE_ALZ","3P17_99P","P00734",2.829,24,4,7,2,5,3,7,10,26,3,6,3,4,2,6,7,10,4,1,4,1,1,2,2,1,1,2,2,0.340740740740741,0.360902255639098
"1AFE_ALZ","5AFY_WCE","P00734",8.459,24,4,7,2,5,3,7,10,10,2,2,1,1,1,3,1,7,0,1,0,0,0,0,0,0,0,1,1,0.113207547169811,0.168316831683168
"1AFE_ALZ","1O2G_696","P00734",15.189,24,4,7,2,5,3,7,10,25,5,4,4,1,3,4,3,8,2,0,2,1,2,0,0,1,2,2,1,0.105590062111801,0.119496855345912
"1AFE_ALZ","1SB1_165","P00734",3.425,24,4,7,2,5,3,7,10,39,4,9,5,7,3,11,10,10,4,1,4,1,1,2,2,1,1,2,2,0.258241758241758,0.293785310734463
"1AFE_ALZ","3EGK_M18","P00734",7.54,24,4,7,2,5,3,7,10,28,1,7,2,5,1,8,10,10,5,0,5,1,1,3,3,1,1,5,5,0.22,0.297872340425532
"1AFE_ALZ","3SHA_P97","P00734",1.944,24,4,7,2,5,3,7,10,27,3,6,3,4,2,7,7,10,4,1,4,1,1,2,2,1,1,2,2,0.333333333333333,0.352941176470588
"1AFE_ALZ","2C90_C1M","P00734",10.839,24,4,7,2,5,3,7,10,12,0,4,2,4,0,5,1,7,1,0,1,0,0,0,1,0,0,2,1,0.075,0.0840336134453782
"1AFE_ALZ","1D3D_BZT","P00734",7.748,24,4,7,2,5,3,7,10,38,1,4,6,5,1,6,9,9,1,0,1,0,0,1,1,0,0,3,3,0.0961538461538462,0.163265306122449
"1AFE_ALZ","2UUK_897","P00734",9.382,24,4,7,2,5,3,7,10,33,2,7,2,5,2,7,12,8,2,0,2,0,0,1,1,0,0,2,4,0.112994350282486,0.23125
"1AFE_ALZ","2UUJ_896","P00734",7.449,24,4,7,2,5,3,7,10,26,1,5,2,4,1,5,9,8,2,0,2,0,0,1,1,0,0,2,3,0.09375,0.206896551724138
"1AFE_ALZ","3SV2_P05","P00734",1.376,24,4,7,2,5,3,7,10,26,3,6,3,4,2,6,7,10,4,1,4,1,1,2,2,1,1,2,2,0.340740740740741,0.360902255639098
"1AFE_ALZ","2JH6_894","P00734",6.95,24,4,7,2,5,3,7,10,28,1,8,3,6,1,11,8,10,4,0,4,1,0,2,2,1,0,2,3,0.115853658536585,0.22
"1AFE_ALZ","1NM6_L86","P00734",8.203,24,4,7,2,5,3,7,10,36,4,8,4,7,4,9,2,9,4,0,4,1,1,2,3,1,1,2,0,0.143589743589744,0.205405405405405
"1AFE_ALZ","3DA9_44U","P00734",1.308,24,4,7,2,5,3,7,10,28,3,5,3,3,2,5,8,10,4,1,4,1,1,2,2,1,1,2,2,0.300699300699301,0.377777777777778
"1AFE_ALZ","1A4W_QWE","P00734",12.272,24,4,7,2,5,3,7,10,42,6,11,4,7,4,13,15,9,3,0,3,1,1,1,1,1,1,2,7,0.180904522613065,0.223958333333333
"1AFE_ALZ","3QTV_06P","P00734",1.223,24,4,7,2,5,3,7,10,27,3,6,3,3,2,6,7,10,4,1,4,1,1,2,2,1,1,2,2,0.335766423357664,0.365671641791045
"1AE8_AZL","3QTO_10P","P00734",1.517,30,5,9,2,6,4,9,13,27,3,6,3,3,2,6,7,19,5,2,5,2,2,2,3,2,2,6,5,0.36241610738255,0.380952380952381
"1AE8_AZL","1C1V_BAB","P00734",13.275,30,5,9,2,6,4,9,13,25,11,8,4,1,6,8,4,12,2,0,2,1,1,0,1,1,1,5,3,0.0652173913043478,0.0949720670391061
"1AE8_AZL","3C1K_T15","P00734",5.623,30,5,9,2,6,4,9,13,38,3,11,3,8,3,12,11,13,5,0,5,2,2,2,3,2,2,6,3,0.175,0.25
"1AE8_AZL","1C1U_BAI","P00734",10.611,30,5,9,2,6,4,9,13,22,5,6,4,3,4,6,3,12,2,0,2,1,1,0,1,1,1,5,3,0.0867052023121387,0.105882352941176
"1AE8_AZL","1K22_MEL","P00734",7.82,30,5,9,2,6,4,9,13,31,6,9,3,5,5,9,10,18,5,0,5,2,2,2,3,2,2,6,6,0.213872832369942,0.337579617834395
"1AE8_AZL","1ZRB_062","P00734",3.125,30,5,9,2,6,4,9,13,35,4,8,5,5,3,9,6,18,4,1,4,1,1,2,2,1,1,5,3,0.207253886010363,0.287292817679558
"1AE8_AZL","3QWC_98P","P00734",0.639,30,5,9,2,6,4,9,13,28,3,6,3,3,2,7,7,19,5,2,5,2,2,2,3,2,2,6,5,0.355263157894737,0.373333333333333
"1AE8_AZL","1MUE_CDD","P00734",10.106,30,5,9,2,6,4,9,13,32,2,8,3,6,2,12,8,12,4,0,4,1,1,2,3,1,1,4,4,0.117948717948718,0.165775401069519
"1AE8_AZL","1Z71_L17","P00734",10.24,30,5,9,2,6,4,9,13,33,2,7,3,4,2,11,8,14,2,0,2,0,1,1,1,0,1,5,4,0.111111111111111,0.170212765957447
"1AE8_AZL","4YES_45S","P00734",3.107,30,5,9,2,6,4,9,13,26,4,6,3,3,3,7,6,16,5,1,5,2,2,2,2,2,2,6,3,0.23125,0.279220779220779
"1AE8_AZL","5AF9_SJR","P00734",8.81,30,5,9,2,6,4,9,13,17,1,4,2,3,1,4,3,15,3,0,3,1,1,1,2,1,1,5,2,0.114864864864865,0.145833333333333
"1AE8_AZL","1TA2_176","P00734",2.103,30,5,9,2,6,4,9,13,34,3,5,4,3,2,7,8,19,5,2,5,2,2,2,3,2,2,6,5,0.245901639344262,0.295454545454546
"1AE8_AZL","1WAY_L02","P00734",8.109,30,5,9,2,6,4,9,13,18,2,3,3,2,2,4,2,12,3,0,3,3,2,2,2,3,2,6,2,0.0817610062893082,0.131578947368421
"1AE8_AZL","4LXB_7R9","P00734",5.518,30,5,9,2,6,4,9,13,42,2,11,4,8,2,16,12,13,2,0,2,0,0,1,1,0,0,5,1,0.148148148148148,0.26530612244898
"1AE8_AZL","1KTT_C02","P00734",9.294,30,5,9,2,6,4,9,13,30,4,7,4,5,3,8,6,15,2,0,2,1,0,0,2,1,0,5,2,0.128342245989305,0.159340659340659
"1AE8_AZL","1KTS_C24","P00734",10.891,30,5,9,2,6,4,9,13,37,4,10,4,8,3,10,12,15,3,0,3,1,0,1,2,1,0,5,3,0.151219512195122,0.191919191919192
"1AE8_AZL","3DUX_64U","P00734",2.024,30,5,9,2,6,4,9,13,27,3,5,3,3,2,6,7,19,5,2,5,2,2,2,3,2,2,6,5,0.253086419753086,0.36241610738255
"1AE8_AZL","1W7G_MIU","P00734",11.645,30,5,9,2,6,4,9,13,34,7,10,2,6,4,14,13,13,4,0,4,2,1,1,2,2,1,6,6,0.190217391304348,0.319277108433735
"1AE8_AZL","3F68_91U","P00734",2.628,30,5,9,2,6,4,9,13,30,2,6,3,3,2,7,8,21,6,2,6,2,2,3,3,2,2,6,6,0.300613496932515,0.38562091503268
"1AE8_AZL","2ZC9_22U","P00734",1.954,30,5,9,2,6,4,9,13,27,3,5,3,3,2,6,7,19,5,2,5,2,2,2,3,2,2,6,5,0.353333333333333,0.371621621621622
"1AE8_AZL","2JH0_701","P00734",7.783,30,5,9,2,6,4,9,13,29,1,8,3,6,1,11,7,12,5,0,5,2,1,2,2,2,1,6,4,0.120879120879121,0.283018867924528
"1AE8_AZL","2C8W_C7M","P00734",9.198,30,5,9,2,6,4,9,13,37,6,10,4,8,5,12,12,10,1,0,1,0,1,0,0,0,1,4,5,0.15609756097561,0.203045685279188
"1AE8_AZL","1TA6_177","P00734",3.591,30,5,9,2,6,4,9,13,33,4,8,3,5,3,9,10,18,5,1,5,2,2,2,3,2,2,6,4,0.252808988764045,0.343373493975904
"1AE8_AZL","1YPG_UIR","P00734",1.991,30,5,9,2,6,4,9,13,34,3,7,7,5,2,7,5,16,2,1,2,0,0,1,1,0,0,5,4,0.105769230769231,0.243243243243243
"1AE8_AZL","1C5O_BAM","P00734",9.112,30,5,9,2,6,4,9,13,9,4,2,1,0,2,2,1,8,1,0,1,1,1,0,0,1,1,3,1,0.145299145299145,0.175438596491228
"1AE8_AZL","2ZF0_51U","P00734",1.779,30,5,9,2,6,4,9,13,27,3,5,3,3,2,5,7,19,5,2,5,2,2,2,3,2,2,6,5,0.36241610738255,0.380952380952381
"1AE8_AZL","2C8Z_C2A","P00734",8.987,30,5,9,2,6,4,9,13,9,2,1,1,1,1,2,1,8,1,0,1,1,1,0,1,1,1,3,1,0.10655737704918,0.134453781512605
"1AE8_AZL","1ZGI_382","P00734",8.499,30,5,9,2,6,4,9,13,32,2,8,5,8,2,10,7,15,2,0,2,1,1,0,2,1,1,5,3,0.107843137254902,0.158974358974359
"1AE8_AZL","2C8X_C5M","P00734",8.418,30,5,9,2,6,4,9,13,35,3,6,3,5,3,8,11,14,1,0,1,0,1,0,1,0,1,5,5,0.164948453608247,0.221621621621622
"1AE8_AZL","1BCU_PRL","P00734",8.805,30,5,9,2,6,4,9,13,16,4,3,3,3,2,3,0,14,2,0,2,1,1,0,2,1,1,5,0,0.0573248407643312,0.0779220779220779
"1AE8_AZL","1C5N_ESI","P00734",8.587,30,5,9,2,6,4,9,13,13,4,2,2,1,2,4,1,10,1,1,1,0,1,0,0,0,1,4,1,0.0714285714285714,0.0869565217391304
"1AE8_AZL","6EO9_2OJ","P00734",13.591,30,5,9,2,6,4,9,13,59,1,17,5,17,1,19,22,11,1,0,1,0,1,0,0,0,1,4,2,0.136029411764706,0.166037735849057
"1AE8_AZL","6EO8_2FN","P00734",12.627,30,5,9,2,6,4,9,13,47,5,13,5,13,5,15,14,11,1,0,1,0,1,0,0,0,1,4,2,0.12396694214876,0.192982456140351
"1AE8_AZL","1BHX_R56","P00734",7.541,30,5,9,2,6,4,9,13,31,6,10,3,6,5,12,10,13,5,0,5,2,2,2,2,2,2,6,2,0.25,0.378205128205128
"1AE8_AZL","3SI3_B03","P00734",0.844,30,5,9,2,6,4,9,13,26,3,6,3,4,2,6,7,19,5,2,5,2,2,2,3,2,2,6,5,0.360544217687075,0.379310344827586
"1AE8_AZL","4UFG_D6J","P00734",2.316,30,5,9,2,6,4,9,13,39,5,9,3,5,4,10,14,19,5,1,5,2,2,2,2,2,2,6,8,0.220512820512821,0.329608938547486
"1AE8_AZL","1D4P_BPP","P00734",5.136,30,5,9,2,6,4,9,13,27,4,5,4,2,2,5,5,15,2,0,2,1,0,0,1,1,0,5,4,0.187134502923977,0.326797385620915
"1AE8_AZL","2ZDA_32U","P00734",0.758,30,5,9,2,6,4,9,13,29,7,7,3,3,4,7,8,19,5,2,5,2,2,2,3,2,2,6,5,0.352941176470588,0.370860927152318
"1AE8_AZL","3BIU_10U","P00734",6.439,30,5,9,2,6,4,9,13,27,5,7,3,4,4,7,8,15,4,0,4,1,1,2,2,1,1,6,4,0.225609756097561,0.36734693877551
"1AE8_AZL","1C1W_BAH","P00734",13.378,30,5,9,2,6,4,9,13,27,12,10,4,4,8,10,4,12,2,0,2,1,1,0,1,1,1,5,3,0.0582010582010582,0.0989010989010989
"1AE8_AZL","1YPK_CCR","P00734",7.354,30,5,9,2,6,4,9,13,42,6,12,3,7,5,13,13,19,4,1,4,1,1,2,2,1,1,6,5,0.197044334975369,0.327868852459016
"1AE8_AZL","1NT1_T76","P00734",7.906,30,5,9,2,6,4,9,13,35,3,9,4,5,3,10,1,20,6,1,6,2,2,3,3,2,2,6,1,0.0833333333333333,0.322033898305085
"1AE8_AZL","4LOY_6XS","P00734",6.722,30,5,9,2,6,4,9,13,39,2,10,4,7,2,15,9,13,2,0,2,0,0,1,1,0,0,5,1,0.127358490566038,0.244791666666667
"1AE8_AZL","1D3P_BT3","P00734",9.547,30,5,9,2,6,4,9,13,39,1,6,6,7,1,7,11,13,2,0,2,1,0,1,2,1,0,5,4,0.0909090909090909,0.161290322580645
"1AE8_AZL","3QX5_02P","P00734",2.211,30,5,9,2,6,4,9,13,28,3,6,3,3,2,7,7,19,5,2,5,2,2,2,3,2,2,6,5,0.355263157894737,0.373333333333333
"1AE8_AZL","1SL3_170","P00734",8.938,30,5,9,2,6,4,9,13,37,2,12,4,10,2,16,9,12,4,0,4,1,1,2,3,1,1,4,4,0.0972222222222222,0.128571428571429
"1AE8_AZL","1AFE_ALZ","P00734",1.248,30,5,9,2,6,4,9,13,24,4,7,2,5,3,7,10,16,6,1,6,3,3,4,4,3,3,7,7,0.59504132231405,0.59504132231405
"1AE8_AZL","1ZGV_501","P00734",9.373,30,5,9,2,6,4,9,13,24,2,6,3,6,2,7,6,9,1,0,1,0,1,0,1,0,1,4,4,0.0965909090909091,0.142011834319527
"1AE8_AZL","3SHC_B01","P00734",2.001,30,5,9,2,6,4,9,13,27,3,6,3,4,2,7,7,19,5,2,5,2,2,2,3,2,2,6,5,0.353333333333333,0.371621621621622
"1AE8_AZL","2ZGB_21U","P00734",2.548,30,5,9,2,6,4,9,13,24,3,5,2,3,2,6,7,16,5,1,5,2,2,2,3,2,2,6,5,0.287671232876712,0.372262773722628
"1AE8_AZL","5AHG_Y4L","P00734",7.867,30,5,9,2,6,4,9,13,14,1,4,1,2,1,6,3,7,1,0,1,1,1,0,0,1,1,4,1,0.0797101449275362,0.1640625
"1AE8_AZL","3DHK_23U","P00734",1.814,30,5,9,2,6,4,9,13,33,3,5,4,3,2,6,8,19,5,2,5,2,2,2,3,2,2,6,5,0.264044943820225,0.300578034682081
"1AE8_AZL","1YPE_UIP","P00734",8.226,30,5,9,2,6,4,9,13,33,3,7,6,5,2,7,5,16,2,1,2,0,0,1,1,0,0,5,4,0.124378109452736,0.234972677595628
"1AE8_AZL","1NZQ_162","P00734",7.968,30,5,9,2,6,4,9,13,33,6,10,3,7,5,10,11,20,5,2,5,2,2,2,4,2,2,6,7,0.190217391304348,0.244318181818182
"1AE8_AZL","1K21_IGN","P00734",2.411,30,5,9,2,6,4,9,13,31,7,10,2,5,6,10,13,20,5,1,5,2,2,2,3,2,2,6,7,0.229885057471264,0.244186046511628
"1AE8_AZL","4UD9_FQI","P00734",10.068,30,5,9,2,6,4,9,13,9,2,2,1,2,1,4,1,7,2,0,2,0,1,1,1,0,1,4,1,0.0731707317073171,0.0819672131147541
"1AE8_AZL","2C93_C4M","P00734",7.323,30,5,9,2,6,4,9,13,27,4,6,2,5,3,7,8,10,1,1,1,1,1,0,1,1,1,4,3,0.189024390243902,0.266233766233766
"1AE8_AZL","1OYT_FSN","P00734",6.157,30,5,9,2,6,4,9,13,30,4,6,5,3,2,7,4,16,2,1,2,0,0,1,1,0,0,5,3,0.122340425531915,0.21264367816092
"1AE8_AZL","2ZDV_37U","P00734",1.487,30,5,9,2,6,4,9,13,27,3,5,3,3,2,6,7,19,5,2,5,2,2,2,3,2,2,6,5,0.353333333333333,0.371621621621622
"1AE8_AZL","4UDW_N6L","P00734",2.31,30,5,9,2,6,4,9,13,28,3,5,3,3,2,7,7,19,5,2,5,2,2,2,3,2,2,6,5,0.34640522875817,0.364238410596027
"1AE8_AZL","1GHV_120","P00734",10.554,30,5,9,2,6,4,9,13,19,6,6,3,2,4,6,2,15,3,0,3,2,2,0,1,2,2,6,2,0.0740740740740741,0.0943396226415094
"1AE8_AZL","3SI4_B04","P00734",1.388,30,5,9,2,6,4,9,13,27,3,6,3,3,2,6,7,19,5,2,5,2,2,2,3,2,2,6,5,0.36241610738255,0.380952380952381
"1AE8_AZL","1GHW_BMZ","P00734",10.778,30,5,9,2,6,4,9,13,19,6,5,3,2,4,5,2,14,2,0,2,1,2,0,0,1,2,5,2,0.0875,0.10828025477707
"1AE8_AZL","1MU6_CDA","P00734",7.766,30,5,9,2,6,4,9,13,31,2,8,3,7,2,11,8,12,4,0,4,1,1,2,3,1,1,4,4,0.119791666666667,0.137566137566138
"1AE8_AZL","1RIW_OSC","P00734",6.429,30,5,9,2,6,4,9,13,45,7,11,5,6,6,11,13,21,6,2,6,2,2,3,3,2,2,6,6,0.260663507109005,0.323383084577114
"1AE8_AZL","1O0D_163","P00734",7.616,30,5,9,2,6,4,9,13,33,6,10,3,7,5,10,11,20,5,2,5,2,2,2,4,2,2,6,7,0.190217391304348,0.244318181818182
"1AE8_AZL","5AFZ_UET","P00734",5.033,30,5,9,2,6,4,9,13,36,6,9,3,5,5,10,12,16,5,1,5,2,3,2,2,2,3,6,6,0.222222222222222,0.248648648648649
"1AE8_AZL","1YPJ_UIB","P00734",3.275,30,5,9,2,6,4,9,13,33,3,7,5,5,2,7,5,16,2,1,2,0,0,1,1,0,0,5,4,0.0945273631840796,0.229050279329609
"1AE8_AZL","1WBG_L03","P00734",9.36,30,5,9,2,6,4,9,13,14,1,3,2,3,1,5,2,9,1,0,1,1,1,0,0,1,1,3,1,0.0547945205479452,0.0845070422535211
"1AE8_AZL","2CN0_F25","P00734",8.796,30,5,9,2,6,4,9,13,32,4,5,5,4,2,8,5,16,2,1,2,0,0,1,1,0,0,5,4,0.11340206185567,0.213483146067416
"1AE8_AZL","2ZFP_19U","P00734",3.697,30,5,9,2,6,4,9,13,22,3,5,2,3,2,6,6,15,4,0,4,1,1,2,2,1,1,6,4,0.309352517985612,0.368421052631579
"1AE8_AZL","6ROT_KDQ","P00734",5.25,30,5,9,2,6,4,9,13,32,3,8,3,5,3,10,10,15,4,0,4,1,1,2,2,1,1,6,4,0.288235294117647,0.377358490566038
"1AE8_AZL","1T4V_14A","P00734",9.606,30,5,9,2,6,4,9,13,27,4,7,2,4,3,8,12,14,2,0,2,0,0,1,1,0,0,5,5,0.123595505617978,0.257861635220126
"1AE8_AZL","2C8Y_C3M","P00734",7.117,30,5,9,2,6,4,9,13,26,4,5,3,4,3,6,7,10,1,1,1,1,1,0,1,1,1,4,3,0.169590643274854,0.219512195121951
"1AE8_AZL","3P17_99P","P00734",3.65,30,5,9,2,6,4,9,13,26,3,6,3,4,2,6,7,19,5,2,5,2,2,2,3,2,2,6,5,0.360544217687075,0.379310344827586
"1AE8_AZL","5AFY_WCE","P00734",8.983,30,5,9,2,6,4,9,13,10,2,2,1,1,1,3,1,9,2,0,2,0,1,1,1,0,1,4,1,0.096,0.141666666666667
"1AE8_AZL","1O2G_696","P00734",13.107,30,5,9,2,6,4,9,13,25,5,4,4,1,3,4,3,16,2,0,2,1,2,0,0,1,2,5,3,0.0944444444444444,0.106741573033708
"1AE8_AZL","3EGK_M18","P00734",4.43,30,5,9,2,6,4,9,13,28,1,7,2,5,1,8,10,15,5,1,5,1,1,3,3,1,1,6,6,0.231707317073171,0.393103448275862
"1AE8_AZL","3SHA_P97","P00734",1.604,30,5,9,2,6,4,9,13,27,3,6,3,4,2,7,7,19,5,2,5,2,2,2,3,2,2,6,5,0.353333333333333,0.371621621621622
"1AE8_AZL","2C90_C1M","P00734",10.966,30,5,9,2,6,4,9,13,12,0,4,2,4,0,5,1,8,1,0,1,0,0,0,1,0,0,4,1,0.0647482014388489,0.072463768115942
"1AE8_AZL","1D3D_BZT","P00734",7.227,30,5,9,2,6,4,9,13,38,1,4,6,5,1,6,9,14,1,1,1,0,0,0,1,0,0,4,4,0.0881057268722467,0.154205607476636
"1AE8_AZL","2UUK_897","P00734",5.805,30,5,9,2,6,4,9,13,33,2,7,2,5,2,7,12,15,2,0,2,0,0,1,1,0,0,5,5,0.11340206185567,0.255813953488372
"1AE8_AZL","2UUJ_896","P00734",10.927,30,5,9,2,6,4,9,13,26,1,5,2,4,1,5,9,15,2,0,2,0,0,1,1,0,0,5,4,0.102272727272727,0.197530864197531
"1AE8_AZL","3SV2_P05","P00734",0.894,30,5,9,2,6,4,9,13,26,3,6,3,4,2,6,7,19,5,2,5,2,2,2,3,2,2,6,5,0.360544217687075,0.379310344827586
"1AE8_AZL","1NM6_L86","P00734",8.43,30,5,9,2,6,4,9,13,36,4,8,4,7,4,9,2,15,2,1,2,1,2,0,2,1,2,5,2,0.130841121495327,0.21
"1AE8_AZL","1AIX_T19","P00734",1.143,30,5,9,2,6,4,9,13,42,4,9,4,7,4,10,13,24,7,2,7,2,2,4,5,2,2,8,9,0.188679245283019,0.235294117647059
"1AE8_AZL","3DA9_44U","P00734",1.018,30,5,9,2,6,4,9,13,28,3,5,3,3,2,5,8,19,5,2,5,2,2,2,3,2,2,6,5,0.314102564102564,0.375838926174497
"1AE8_AZL","3QTV_06P","P00734",0.682,30,5,9,2,6,4,9,13,27,3,6,3,3,2,6,7,19,5,2,5,2,2,2,3,2,2,6,5,0.364864864864865,0.383561643835616
"1MU6_CDA","3QTO_10P","P00734",5.123,31,2,8,3,7,2,11,8,27,3,6,3,3,2,6,7,16,5,0,5,1,2,4,3,1,2,4,5,0.150837988826816,0.183908045977011
"1MU6_CDA","3C1K_T15","P00734",3.553,31,2,8,3,7,2,11,8,38,3,11,3,8,3,12,11,19,6,0,6,2,2,5,4,2,2,5,7,0.259259259259259,0.293478260869565
"1MU6_CDA","1ZRB_062","P00734",2.084,31,2,8,3,7,2,11,8,35,4,8,5,5,3,9,6,16,4,0,4,1,1,3,2,1,1,4,5,0.140096618357488,0.197969543147208
"1MU6_CDA","3QWC_98P","P00734",6.789,31,2,8,3,7,2,11,8,28,3,6,3,3,2,7,7,16,5,0,5,1,2,4,3,1,2,4,5,0.154696132596685,0.201149425287356
"1MU6_CDA","1MUE_CDD","P00734",1.306,31,2,8,3,7,2,11,8,32,2,8,3,6,2,12,8,28,6,1,9,2,2,5,5,2,2,8,8,0.407643312101911,0.407643312101911
"1MU6_CDA","1Z71_L17","P00734",5.693,31,2,8,3,7,2,11,8,33,2,7,3,4,2,11,8,12,1,0,3,1,1,1,1,1,1,4,4,0.205405405405405,0.252808988764045
"1MU6_CDA","4YES_45S","P00734",6.235,31,2,8,3,7,2,11,8,26,4,6,3,3,3,7,6,20,5,0,5,2,2,4,2,2,2,8,5,0.136363636363636,0.212121212121212
